supplier,category,collection,code,item_name,finish,price,currency,page,confidence,review_notes
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-DC-BM,"YE-1107 - Lever handle with 8"" backplate double cylinder and lockbody",Black Matt,4280,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-BK-AB,"YE-1107 - Lever handle with 8"" backplate privacy cylinder & lockbody",Antique Brass,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-BK-SS,"YE-1107 - Lever handle with 8"" backplate privacy cylinder & lockbody",Satin Steel,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-BK-BM,"YE-1107 - Lever handle with 8"" backplate privacy cylinder & lockbody",Black Matt,4280,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-5P-BL-AB,"YE-1107 - Lever handle with 5"" backplate with baby latch",Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-5P-BL-SS,"YE-1107 - Lever handle with 5"" backplate with baby latch",Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-5P-BL-BM,"YE-1107 - Lever handle with 5"" backplate with baby latch",Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-TT-AB,YE-1107 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-TT-SS,YE-1107 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-TT-BM,YE-1107 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-DC-AB,YE-1107 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-DC-SS,YE-1107 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-DC-BM,YE-1107 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BK-AB,YE-1107 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BK-SS,YE-1107 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BK-BM,YE-1107 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BL-AB,YE-1107 - Lever handle on Rose with Baby Latch,Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BL-SS,YE-1107 - Lever handle on Rose with Baby Latch,Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-OR-BL-BM,YE-1107 - Lever handle on Rose with Baby Latch,Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-6L-AB,"YE-1107 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-6L-SS,"YE-1107 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1107-8P-6L-BM,"YE-1107 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-TT-AB,"YE-1108 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-TT-SS,"YE-1108 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-TT-BM,"YE-1108 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-DC-AB,"YE-1108 - Lever handle with 10"" backplate double cylinder and lockbody",Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-DC-SS,"YE-1108 - Lever handle with 10"" backplate double cylinder and lockbody",Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-10P-DC-BM,"YE-1108 - Lever handle with 10"" backplate double cylinder and lockbody",Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-TT-AB,"YE-1108 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Antique Brass,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-TT-SS,"YE-1108 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Satin Steel,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-TT-BM,"YE-1108 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Black Matt,4280,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-DC-AB,"YE-1108 - Lever handle with 8"" backplate double cylinder and lockbody",Antique Brass,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-DC-SS,"YE-1108 - Lever handle with 8"" backplate double cylinder and lockbody",Satin Steel,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-DC-BM,"YE-1108 - Lever handle with 8"" backplate double cylinder and lockbody",Black Matt,4280,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-BK-AB,"YE-1108 - Lever handle with 8"" backplate privacy cylinder & lockbody",Antique Brass,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-BK-SS,"YE-1108 - Lever handle with 8"" backplate privacy cylinder & lockbody",Satin Steel,3900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-BK-BM,"YE-1108 - Lever handle with 8"" backplate privacy cylinder & lockbody",Black Matt,4280,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-5P-BL-AB,"YE-1108 - Lever handle with 5"" backplate with baby latch",Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-5P-BL-SS,"YE-1108 - Lever handle with 5"" backplate with baby latch",Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-5P-BL-BM,"YE-1108 - Lever handle with 5"" backplate with baby latch",Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-TT-AB,YE-1108 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-TT-SS,YE-1108 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-TT-BM,YE-1108 - Lever handle with Rose & Escutcheons with thumbturn cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-DC-AB,YE-1108 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-DC-SS,YE-1108 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-DC-BM,YE-1108 - Lever handle with Rose & Escutcheons with double cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BK-AB,YE-1108 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Antique Brass,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BK-SS,YE-1108 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Satin Steel,4100,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BK-BM,YE-1108 - Lever handle with Rose & Escutcheons with privacy cylinder and lockbody,Black Matt,4440,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BL-AB,YE-1108 - Lever handle on Rose with Baby Latch,Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BL-SS,YE-1108 - Lever handle on Rose with Baby Latch,Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-OR-BL-BM,YE-1108 - Lever handle on Rose with Baby Latch,Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-6L-AB,"YE-1108 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Antique Brass,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-6L-SS,"YE-1108 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Satin Steel,2640,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1108-8P-6L-BM,"YE-1108 - Lever Handle on 8"" Plate - Six Lever Mortise Body",Black Matt,2900,INR,25,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-TT-AB,"YE-1109 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Antique Brass,4100,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-TT-SS,"YE-1109 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Satin Steel,4100,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-TT-BM,"YE-1109 - Lever handle with 10"" backplate thumbturn cylinder and lockbody",Black Matt,4440,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-DC-AB,"YE-1109 - Lever handle with 10"" backplate double cylinder and lockbody",Antique Brass,4100,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-DC-SS,"YE-1109 - Lever handle with 10"" backplate double cylinder and lockbody",Satin Steel,4100,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-10P-DC-BM,"YE-1109 - Lever handle with 10"" backplate double cylinder and lockbody",Black Matt,4440,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-8P-TT-AB,"YE-1109 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Antique Brass,3900,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-8P-TT-SS,"YE-1109 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Satin Steel,3900,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-8P-TT-BM,"YE-1109 - Lever handle with 8"" backplate thumbturn cylinder and lockbody",Black Matt,4280,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
Yale,Essential Series,Mortise Eternal Lever Handle Comboset,YE-1109-8P-DC-AB,"YE-1109 - Lever handle with 8"" backplate double cylinder and lockbody",Antique Brass,3900,INR,26,HIGH,Source code uses a placeholder '( __ )' for the finish suffix; AB/SS/BM substituted here.
